ID Cliente,Etiqueta de rotatividade,Duração da conta (em meses),Chamadas locais,Minutos Local,Chamadas internacionais,Minutos Internacional,Plano Internacional Ativo,Plano internacional,Tarifas internacionais extras,Chamadas de atendimento ao cliente,Média mensal de GB para download,Plano de Dados Ilimitado,Cobranças extras de dados,Estado,Número de Telefone,Gênero,Idade,Menos de 30,Idoso,Grupo,Número de Clientes por Grupo,Proteção de Dispositivo & Online Backup,Tipo de Contrato,Modo de Pagamento,Cobrança Mensal,Total de Cobranças,Categoria de Rotatividade,Motivo da Rotatividade
8620-PZUY,Não,30,85,272.1,0,0,Não,Não,0,0,0,Não,0,UT,359-9832,Feminino,34,Não,Não,Não,0,Não,Mensal,Débito Automático,12,362,,
6466-UGTL,Não,2,10,25.7,0,0,Não,Não,0,0,2,Sim,0,WV,330-3590,Feminino,35,Não,Não,Não,0,Não,Mensal,Débito Automático,44,88,,
5339-RIAE,Não,74,375,958.9,296,925,Sim,Sim,0,0,0,Não,0,AR,328-4407,Feminino,47,Não,Não,Não,0,Não,2 Anos,Cartão de Crédito,17,1220,,
0697-EVSZ,Não,62,401,998.5,0,0,Não,Não,0,0,37,Sim,0,MT,315-8552,Feminino,32,Não,Não,Não,0,Sim,Anual,Débito Automático,24,1482,,
3478-XDKQ,Não,54,239,810.2,0,0,Não,Não,0,0,2,Sim,0,UT,318-6181,Feminino,72,Não,Sim,Não,0,Sim,Anual,Débito Automático,42,2255,,
3137-UHYB,Não,5,22,70.6,0,0,Não,Não,0,0,5,Sim,0,NY,349-5568,Feminino,48,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,39,211,,
0163-JCUD,Não,55,296,656.4,0,0,Não,Não,0,0,1,Sim,0,OR,261-9016,Masculino,81,Não,Sim,Não,0,Não,Mensal,Débito Automático,9,480,,
1673-RRII,Não,41,240,531.9,0,0,Não,Não,0,0,5,Sim,0,ID,274-4573,Feminino,44,Não,Não,Não,0,Sim,Anual,Cartão de Crédito,51,2076,,
2448-FWMY,Não,63,333,1008.7,0,0,Não,Não,0,0,10,Sim,0,OR,363-3929,Feminino,41,Não,Não,Não,0,Sim,2 Anos,Cartão de Crédito,28,1785,,
5336-AFDU,Não,27,90,272.2,0,0,Não,Não,0,0,4,Sim,0,VT,295-1378,Masculino,48,Não,Não,Não,0,Não,Anual,Débito Automático,53,1431,,
3643-DOCA,Não,71,171,496.6,0,0,Não,Não,0,0,2,Não,38,AZ,335-4331,Feminino,68,Não,Sim,Não,0,Sim,2 Anos,Cartão de Crédito,52,3657,,
3860-BYHK,Não,47,330,751.6,0,0,Não,Não,0,0,27,Sim,0,VA,276-5484,Feminino,20,Sim,Não,Não,0,Sim,2 Anos,Débito Automático,63,2963,,
2475-QKWJ,Não,23,145,317.6,0,0,Não,Não,0,0,3,Sim,0,PA,328-1592,Feminino,36,Não,Não,Não,0,Sim,Mensal,Cartão de Crédito,60,1351,,
6014-SKSQ,Não,13,52,172,0,0,Não,Não,0,0,10,Sim,0,WA,328-4346,Feminino,56,Não,Não,Não,0,Não,Mensal,Débito Automático,37,490,,
7779-QQSF,Não,1,2,5,0,0,Não,Não,0,0,0,Não,0,OH,355-6566,Masculino,25,Sim,Não,Não,0,Não,Mensal,Cartão de Crédito,11,11,,
4809-TVPO,Não,22,129,258.3,0,0,Não,Não,0,0,2,Sim,0,MD,348-3193,Masculino,65,Não,Sim,Não,0,Sim,Mensal,Cartão de Crédito,36,777,,
6378-HGUY,Não,49,71,197.3,0,0,Não,Não,0,0,7,Sim,0,VA,370-2017,Masculino,59,Não,Não,Não,0,Sim,Mensal,Débito Automático,42,2076,,
1530-TLAD,Não,36,106,254.3,0,0,Não,Não,0,0,0,Não,0,FL,390-5576,Masculino,41,Não,Não,Não,0,Não,Anual,Cartão de Crédito,8,283,,
3559-UGUG,Não,2,8,18.8,0,0,Não,Não,0,0,5,Sim,0,NY,337-9175,Feminino,66,Não,Sim,Não,0,Não,Mensal,Cartão de Crédito,29,61,,
9591-UMDL,Não,16,60,113.1,0,0,Não,Não,0,0,3,Não,57,LA,281-2831,Masculino,58,Não,Não,Não,0,Não,Mensal,Débito Automático,40,649,,
2544-JENS,Não,26,67,184.1,0,0,Não,Não,0,0,15,Sim,0,MA,265-5998,Feminino,48,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,40,1057,,
9174-OYZD,Não,43,57,170.1,0,0,Não,Não,0,0,4,Sim,0,TX,284-6784,Masculino,56,Não,Não,Não,0,Sim,Mensal,Débito Automático,61,2573,,
6270-GJSV,Não,10,51,144.9,0,0,Não,Não,0,0,2,Sim,0,ND,343-1709,Masculino,33,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,31,320,,
3739-AWKE,Não,63,114,250.2,0,0,Não,Não,0,0,14,Sim,0,CO,301-4992,Feminino,21,Sim,Não,Não,0,Não,Anual,Débito Automático,49,3074,,
4638-MOIL,Não,66,164,462.2,0,0,Não,Não,0,0,9,Não,13,LA,367-8074,Feminino,42,Não,Não,Não,0,Não,2 Anos,Cartão de Crédito,40,2644,,
7057-QIDO,Não,11,59,118.4,0,0,Não,Não,0,0,13,Sim,0,MT,329-1641,Masculino,40,Não,Não,Não,0,Sim,Anual,Débito Automático,61,653,,
3326-XQTL,Não,7,12,33.3,0,0,Não,Não,0,0,5,Sim,0,NV,412-3628,Feminino,41,Não,Não,Não,0,Sim,Mensal,Débito Automático,21,142,,
8539-WSYE,Não,2,8,18.2,0,0,Não,Não,0,0,6,Sim,0,MA,291-7331,Feminino,54,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,49,89,,
5858-GSUF,Não,9,33,75.7,0,0,Não,Não,0,0,18,Sim,0,MI,369-1235,Feminino,28,Sim,Não,Não,0,Não,Mensal,Débito Automático,26,246,,
0218-VNWX,Não,64,176,512.9,0,0,Não,Não,0,0,8,Sim,0,KY,324-2719,Feminino,55,Não,Não,Não,0,Sim,2 Anos,Cartão de Crédito,28,1798,,
4583-CIEG,Não,71,198,426.8,0,0,Não,Não,0,0,9,Sim,0,NJ,268-7087,Masculino,25,Sim,Não,Não,0,Sim,2 Anos,Débito Automático,19,1351,,
6281-DTIL,Não,68,468,1092.3,0,0,Não,Não,0,0,3,Sim,0,TX,250-9693,Masculino,63,Não,Não,Não,0,Não,2 Anos,Débito Automático,48,3288,,
8795-HUTO,Não,22,42,109.9,0,0,Não,Não,0,0,0,Não,0,VA,260-3621,Feminino,21,Sim,Não,Não,0,Não,2 Anos,Cartão de Crédito,10,212,,
1811-MQNE,Não,64,289,705.4,0,0,Não,Não,0,0,0,Não,0,MD,363-3938,Masculino,62,Não,Não,Não,0,Não,2 Anos,Débito Automático,12,755,,
7520-LMIM,Não,63,416,945.6,0,0,Não,Não,0,0,2,Sim,0,AZ,345-10681,Masculino,73,Não,Sim,Não,0,Sim,Mensal,Débito Automático,65,4126,,
1001-EIBL,Não,9,43,110.1,0,0,Não,Não,0,0,0,Não,0,MS,329-6573,Feminino,23,Sim,Não,Não,0,Não,Anual,Cartão de Crédito,8,69,,
8377-ENWJ,Não,33,88,196.4,0,0,Não,Não,0,0,35,Sim,0,MD,344-5486,Feminino,20,Sim,Não,Não,0,Não,Mensal,Débito Automático,26,857,,
1523-UCHP,Não,25,45,152.6,0,0,Não,Não,0,0,4,Sim,0,LA,357-4197,Masculino,37,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,44,1116,,
4232-XFQN,Não,8,14,40.3,0,0,Não,Não,0,0,9,Não,14,VA,299-5839,Feminino,58,Não,Não,Não,0,Não,Anual,Débito Automático,36,287,,
7791-ICML,Não,36,275,502.6,0,0,Não,Não,0,0,3,Sim,0,CT,288-9176,Feminino,79,Não,Sim,Não,0,Não,Mensal,Cartão de Crédito,55,1969,,
3911-MFVF,Não,54,274,649.2,0,0,Não,Não,0,0,1,Sim,0,CO,333-3466,Masculino,76,Não,Sim,Não,0,Sim,Anual,Débito Automático,35,1920,,
6930-XRIX,Não,57,147,396.9,0,0,Não,Não,0,0,7,Sim,0,OR,276-5511,Feminino,54,Não,Não,Não,0,Não,Mensal,Débito Automático,40,2250,,
8421-GCFC,Não,71,457,1070.7,0,0,Não,Não,0,0,5,Sim,0,WA,413-3970,Feminino,39,Não,Não,Não,0,Não,2 Anos,Débito Automático,36,2579,,
7199-OHNQ,Não,52,179,314.6,0,0,Não,Não,0,0,8,Não,25,NV,301-9082,Masculino,58,Não,Não,Não,0,Sim,2 Anos,Débito Automático,50,2618,,
6975-XJQZ,Não,61,319,852.8,0,0,Não,Não,0,0,2,Sim,0,TX,412-5342,Feminino,71,Não,Sim,Não,0,Não,Anual,Débito Automático,46,2786,,
3518-KZSV,Não,38,91,225.7,0,0,Não,Não,0,0,2,Sim,0,ND,274-2462,Feminino,60,Não,Não,Não,0,Sim,Mensal,Cartão de Crédito,32,1199,,
9959-NXUV,Não,17,80,149.4,0,0,Não,Não,0,0,10,Sim,0,WV,372-7265,Feminino,28,Sim,Não,Não,0,Não,Anual,Cartão de Crédito,25,408,,
5450-TPGV,Não,63,235,821.2,0,0,Não,Não,0,0,5,Sim,0,FL,384-7288,Feminino,68,Não,Sim,Não,0,Sim,Anual,Débito Automático,29,1852,,
9231-CCPV,Não,2,9,18.2,0,0,Não,Não,0,0,8,Sim,0,AL,302-4326,Masculino,75,Não,Sim,Não,0,Não,Mensal,Débito Automático,30,60,,
8256-XCBD,Não,56,121,336.1,0,0,Não,Não,0,0,7,Sim,0,MS,262-4763,Feminino,53,Não,Não,Não,0,Não,Anual,Débito Automático,26,1437,,
8582-RUWH,Não,71,325,776.1,0,0,Não,Não,0,0,6,Sim,0,MO,317-6052,Masculino,47,Não,Não,Não,0,Não,2 Anos,Débito Automático,15,1038,,
2451-UROH,Não,31,172,501.2,124,341,Sim,Sim,0,0,2,Sim,0,MS,317-6711,Masculino,46,Não,Não,Não,0,Sim,Anual,Cartão de Crédito,31,982,,
9763-VVKT,Não,68,356,749.6,272,829.6,Sim,Sim,0,0,7,Sim,0,NY,296-7350,Masculino,82,Não,Sim,Não,0,Não,Mensal,Cartão de Crédito,45,3091,,
8411-LLFB,Não,33,68,231.3,0,0,Não,Não,0,0,5,Sim,0,SD,349-4029,Masculino,62,Não,Não,Não,0,Não,Anual,Débito Automático,40,1309,,
5055-JVSR,Não,21,79,193.2,0,0,Não,Não,0,0,36,Não,62,AK,328-6113,Feminino,25,Sim,Não,Não,0,Não,2 Anos,Cartão de Crédito,43,933,,
6433-CEGP,Não,52,310,726.9,0,0,Não,Não,0,0,1,Sim,0,WV,289-3970,Masculino,41,Não,Não,Não,0,Sim,Anual,Débito Automático,24,1254,,
0687-ITRC,Não,41,172,527,0,0,Não,Não,0,0,3,Sim,0,SD,357-4012,Feminino,66,Não,Sim,Não,0,Não,Anual,Débito Automático,17,700,,
1241-AHQZ,Não,40,178,477.8,0,0,Não,Não,0,0,0,Não,0,MN,329-9734,Masculino,45,Não,Não,Não,0,Não,2 Anos,Cartão de Crédito,10,416,,
0415-GLIG,Não,18,85,161.4,0,0,Não,Não,0,0,0,Não,0,GA,356-2535,Masculino,38,Não,Não,Não,0,Não,2 Anos,Cartão de Crédito,11,202,,
2310-LYCQ,Não,35,55,139.7,0,0,Não,Não,0,0,8,Sim,0,AZ,297-1899,Masculino,27,Sim,Não,Não,0,Sim,Mensal,Cartão de Crédito,27,955,,
8579-JXKU,Não,70,168,491.5,0,0,Não,Não,0,0,6,Sim,0,DE,405-8600,Feminino,64,Não,Não,Não,0,Sim,2 Anos,Débito Automático,46,3201,,
8488-JTOK,Não,33,66,230.3,0,0,Não,Não,0,0,6,Sim,0,GA,383-7293,Feminino,32,Não,Não,Não,0,Sim,Mensal,Débito Automático,65,2135,,
4640-NWXT,Não,8,41,100.2,0,0,Não,Não,0,0,0,Não,0,NY,302-7818,Feminino,60,Não,Não,Não,0,Não,Mensal,Débito Automático,7,57,,
8639-XYGP,Não,4,26,60.9,0,0,Não,Não,0,0,5,Sim,0,AR,287-7883,Masculino,42,Não,Não,Não,0,Não,Mensal,Débito Automático,50,202,,
0807-XWGX,Não,61,355,850.8,0,0,Não,Não,0,0,1,Sim,0,DE,298-2418,Masculino,60,Não,Não,Não,0,Sim,Anual,Cartão de Crédito,45,2752,,
9595-DXJY,Não,1,4,12,0,0,Não,Não,0,0,0,Não,0,OK,294-4043,Masculino,38,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,12,12,,
5874-SVDB,Não,14,76,184,0,0,Não,Não,0,0,20,Sim,0,MO,309-2865,Masculino,20,Sim,Não,Não,0,Não,Mensal,Débito Automático,42,588,,
5607-GNBZ,Não,39,204,353.2,0,0,Não,Não,0,0,5,Sim,0,GA,375-9198,Feminino,35,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,31,1198,,
9710-GTGX,Não,60,181,361.2,0,0,Não,Não,0,0,13,Não,13,TN,335-5381,Masculino,21,Sim,Não,Não,0,Não,Mensal,Débito Automático,29,1752,,
6978-RZEW,Não,50,225,594.6,0,0,Não,Não,0,0,4,Sim,0,NJ,255-4111,Masculino,68,Não,Sim,Não,0,Não,Mensal,Cartão de Crédito,15,731,,
3853-YTYX,Não,50,148,302.3,0,0,Não,Não,0,0,8,Sim,0,AL,242-2882,Masculino,47,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,53,2679,,
1003-DTWA,Não,59,458,889.3,0,0,Não,Não,0,0,13,Sim,0,PA,332-3177,Masculino,29,Sim,Não,Não,0,Não,Anual,Cartão de Crédito,27,1591,,
0993-VKYV,Não,49,101,343.7,0,0,Não,Não,0,0,6,Não,64,VT,364-2112,Masculino,74,Não,Sim,Não,0,Não,Mensal,Débito Automático,24,1182,,
6951-PXIQ,Não,19,86,299.3,0,0,Não,Não,0,0,4,Sim,0,CT,289-6397,Masculino,67,Não,Sim,Não,0,Não,Mensal,Cartão de Crédito,46,864,,
6064-BNHE,Não,10,45,73.3,0,0,Não,Não,0,0,7,Sim,0,MO,296-6182,Masculino,22,Sim,Não,Não,0,Não,Mensal,Débito Automático,39,408,,
9740-OETE,Não,14,66,172.5,0,0,Não,Não,0,0,5,Sim,0,WV,318-9062,Masculino,61,Não,Não,Não,0,Não,Anual,Débito Automático,20,284,,
1003-KLHR,Não,33,227,526.2,0,0,Não,Não,0,0,0,Não,0,NJ,315-10058,Masculino,46,Não,Não,Não,0,Não,2 Anos,Débito Automático,10,320,,
0366-YFPL,Não,6,20,57.3,0,0,Não,Não,0,0,0,Não,0,MA,330-4195,Feminino,59,Não,Não,Não,0,Não,2 Anos,Cartão de Crédito,11,70,,
0134-OPOO,Não,72,405,939.9,0,0,Não,Não,0,0,2,Sim,0,NH,392-8896,Masculino,71,Não,Sim,Não,0,Sim,2 Anos,Débito Automático,47,3385,,
7460-IECC,Não,60,244,659.3,0,0,Não,Não,0,0,7,Sim,0,LA,376-1885,Feminino,33,Não,Não,Não,0,Sim,2 Anos,Cartão de Crédito,51,3078,,
3849-PYYT,Não,37,102,296.6,0,0,Não,Não,0,0,2,Sim,0,ME,309-6369,Masculino,41,Não,Não,Não,0,Sim,Anual,Débito Automático,31,1151,,
8223-LEEH,Não,65,221,777.3,0,0,Não,Não,0,0,4,Sim,0,NM,311-7504,Masculino,43,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,29,1851,,
7522-TTZC,Não,60,399,846.2,0,0,Não,Não,0,0,3,Sim,0,CT,295-1969,Feminino,53,Não,Não,Não,0,Não,2 Anos,Débito Automático,58,3533,,
7420-ENKB,Não,27,93,189.6,108,194.4,Sim,Sim,0,0,0,Não,0,AR,326-4541,Masculino,32,Não,Não,Não,0,Não,Anual,Cartão de Crédito,11,297,,
4023-WWDF,Não,24,101,244.6,0,0,Não,Não,0,0,0,Não,0,ND,342-2143,Masculino,31,Não,Não,Não,0,Não,2 Anos,Cartão de Crédito,11,272,,
7472-RJNC,Não,17,78,239.7,0,0,Não,Não,0,0,5,Sim,0,NH,348-8096,Masculino,32,Não,Não,Não,0,Sim,Anual,Débito Automático,28,476,,
4952-NMOL,Não,52,123,312.4,0,0,Não,Não,0,0,4,Sim,0,MI,284-7122,Masculino,36,Não,Não,Não,0,Sim,Mensal,Débito Automático,42,2164,,
2425-CAPZ,Não,1,2,5,0,0,Não,Não,0,0,0,Não,0,AR,281-2578,Masculino,22,Sim,Não,Não,0,Não,Mensal,Cartão de Crédito,9,9,,
2263-HCPL,Não,22,65,153.6,0,0,Não,Não,0,0,1,Sim,0,NH,306-9536,Feminino,37,Não,Não,Não,0,Não,2 Anos,Cartão de Crédito,15,326,,
6661-EIBV,Não,64,292,967.4,0,0,Não,Não,0,0,37,Sim,0,TX,386-5642,Feminino,23,Sim,Não,Não,0,Sim,Anual,Débito Automático,45,2886,,
3518-XCQZ,Não,11,34,79.1,0,0,Não,Não,0,0,9,Sim,0,UT,257-2241,Masculino,23,Sim,Não,Não,0,Sim,Mensal,Débito Automático,21,238,,
5304-FPDD,Não,73,111,293.4,0,0,Não,Não,0,0,3,Não,91,DE,345-4666,Masculino,32,Não,Não,Não,0,Sim,2 Anos,Débito Automático,25,1848,,
0508-ETXY,Não,44,173,531.3,176,624.8,Sim,Sim,0,0,5,Sim,0,WA,293-7266,Feminino,33,Não,Não,Não,0,Não,Mensal,Débito Automático,22,974,,
9665-PHYO,Não,15,80,166.2,0,0,Não,Não,0,0,8,Sim,0,ID,334-6497,Feminino,64,Não,Não,Não,0,Sim,Anual,Cartão de Crédito,25,383,,
1765-DPOZ,Não,64,81,254.7,0,0,Não,Não,0,0,4,Sim,0,SD,345-9038,Masculino,73,Não,Sim,Não,0,Não,Anual,Débito Automático,24,1503,,
9879-PIWX,Não,26,80,204.2,0,0,Não,Não,0,0,5,Sim,0,DE,372-9875,Feminino,36,Não,Não,Não,0,Não,Mensal,Débito Automático,33,846,,
5691-TANG,Não,18,91,217.9,0,0,Não,Não,0,0,0,Não,0,WA,239-4903,Feminino,74,Não,Sim,Não,0,Não,Anual,Débito Automático,9,171,,
8821-XPPT,Não,28,193,283.4,112,299.6,Sim,Sim,0,0,5,Sim,0,CT,373-2133,Masculino,71,Não,Sim,Não,0,Não,Mensal,Débito Automático,49,1375,,
5445-UARX,Não,54,100,215.3,0,0,Não,Não,0,0,9,Sim,0,MN,342-3930,Feminino,69,Não,Sim,Não,0,Não,Anual,Cartão de Crédito,41,2184,,
6925-GXRA,Não,1,5,16,0,0,Não,Não,0,0,10,Sim,0,PA,303-6638,Masculino,48,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,15,15,,
0936-ABLQ,Não,27,123,268.2,0,0,Não,Não,0,0,5,Não,33,WA,284-3638,Feminino,34,Não,Não,Não,0,Não,Mensal,Débito Automático,37,981,,
9966-MDPN,Não,32,157,446.7,0,0,Não,Não,0,0,2,Sim,0,DC,257-2739,Feminino,59,Não,Não,Não,0,Não,Anual,Débito Automático,28,883,,
2066-QUMI,Não,25,152,349.2,0,0,Não,Não,0,0,4,Sim,0,WI,379-7172,Masculino,58,Não,Não,Não,0,Não,Mensal,Débito Automático,19,465,,
1126-YMHU,Não,71,119,353.5,284,695.8,Sim,Sim,0,0,7,Sim,0,OK,305-9891,Masculino,84,Não,Sim,Não,0,Sim,2 Anos,Débito Automático,20,1437,,
1397-TDZI,Não,64,158,572.8,0,0,Não,Não,0,0,26,Não,12,NC,294-2775,Feminino,22,Sim,Não,Não,0,Não,Anual,Débito Automático,42,2652,,
3370-INNU,Não,21,77,188.4,84,266.7,Sim,Sim,0,0,0,Não,0,UT,249-4518,Masculino,35,Não,Não,Não,0,Não,Anual,Cartão de Crédito,7,144,,
6405-MYGN,Não,33,139,498.1,0,0,Não,Não,0,0,6,Sim,0,IN,318-10362,Feminino,47,Não,Não,Não,0,Não,Mensal,Débito Automático,53,1774,,
7373-HXZP,Não,57,348,919.1,0,0,Não,Não,0,0,9,Sim,0,ME,262-3488,Feminino,60,Não,Não,Não,0,Sim,Mensal,Débito Automático,41,2339,,
2193-BCLL,Não,10,31,85.9,0,0,Não,Não,0,0,7,Não,24,OR,256-3746,Masculino,52,Não,Não,Não,0,Sim,Mensal,Débito Automático,36,346,,
0006-WNVG,Não,5,10,28.6,0,0,Não,Não,0,0,0,Não,0,CT,365-3328,Masculino,28,Sim,Não,Não,0,Não,Mensal,Cartão de Crédito,13,62,,
7361-ZSCI,Não,60,354,840.4,0,0,Não,Não,0,0,15,Sim,0,WI,364-5597,Masculino,39,Não,Não,Não,0,Não,Mensal,Débito Automático,65,3923,,
4202-KAFH,Não,16,50,110,0,0,Não,Não,0,0,4,Sim,0,DE,336-10248,Masculino,51,Não,Não,Não,0,Não,Mensal,Débito Automático,43,680,,
9362-UZAV,Não,4,20,37.8,16,47.6,Sim,Sim,0,0,1,Não,5,MI,317-3350,Feminino,57,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,15,58,,
5630-LEZR,Não,34,178,548.4,0,0,Não,Não,0,0,2,Sim,0,WA,350-1944,Feminino,30,Não,Não,Não,0,Não,Anual,Cartão de Crédito,24,824,,
1854-XWVH,Não,69,340,971.8,0,0,Não,Não,0,0,5,Sim,0,SD,327-2051,Masculino,41,Não,Não,Não,0,Sim,2 Anos,Cartão de Crédito,42,2910,,
2370-YJDI,Não,9,35,90.7,36,110.7,Sim,Sim,0,0,1,Sim,0,AK,349-6916,Feminino,70,Não,Sim,Não,0,Sim,Mensal,Débito Automático,56,509,,
4905-BAJQ,Não,21,31,84.9,0,0,Não,Não,0,0,8,Sim,0,MA,312-3187,Feminino,32,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,21,441,,
9825-ZMBS,Não,2,16,30.4,8,22.6,Sim,Sim,0,0,0,Não,0,AR,253-7174,Feminino,42,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,10,20,,
2553-XTKU,Não,72,185,577.4,0,0,Não,Não,0,0,13,Não,34,KS,287-10609,Masculino,48,Não,Não,Não,0,Sim,2 Anos,Débito Automático,48,3491,,
4829-DRXX,Não,71,116,284.6,284,915.9,Sim,Sim,0,0,7,Sim,0,NC,321-6461,Masculino,53,Não,Não,Não,0,Sim,2 Anos,Cartão de Crédito,47,3310,,
1665-JDFF,Não,54,74,215.6,0,0,Não,Não,0,0,1,Sim,0,NJ,394-4349,Feminino,66,Não,Sim,Não,0,Não,Anual,Cartão de Crédito,47,2515,,
6994-UIIQ,Não,68,297,955.2,0,0,Não,Não,0,0,5,Sim,0,OH,272-10219,Feminino,61,Não,Não,Não,0,Sim,2 Anos,Cartão de Crédito,55,3769,,
8384-PQLU,Não,21,104,257.2,0,0,Não,Não,0,0,0,Não,0,NM,327-7144,Feminino,48,Não,Não,Não,0,Não,Anual,Cartão de Crédito,11,241,,
5451-KILF,Não,63,240,759.3,0,0,Não,Não,0,0,9,Sim,0,IL,355-6638,Masculino,75,Não,Sim,Não,0,Não,Mensal,Débito Automático,61,3851,,
9663-FZPP,Não,74,181,444.5,0,0,Não,Não,0,0,0,Não,0,AR,292-1923,Feminino,40,Não,Não,Não,0,Não,2 Anos,Cartão de Crédito,12,881,,
6652-BAVP,Não,25,93,202.8,0,0,Não,Não,0,0,1,Sim,0,NC,331-3044,Masculino,50,Não,Não,Não,0,Não,Anual,Cartão de Crédito,35,881,,
8835-TSPE,Não,15,34,74.6,0,0,Não,Não,0,0,0,Não,0,VT,404-9055,Masculino,27,Sim,Não,Não,0,Não,Mensal,Débito Automático,12,173,,
1364-KTKD,Não,71,280,706.6,0,0,Não,Não,0,0,10,Sim,0,SD,316-7118,Masculino,37,Não,Não,Não,0,Sim,2 Anos,Débito Automático,41,2890,,
3302-MMKE,Não,69,355,890.8,0,0,Não,Não,0,0,35,Não,22,DC,248-4436,Masculino,25,Sim,Não,Não,0,Sim,Anual,Débito Automático,40,2720,,
4545-IVDM,Não,56,167,616.8,0,0,Não,Não,0,0,1,Sim,0,ID,313-2901,Feminino,65,Não,Sim,Não,0,Sim,2 Anos,Cartão de Crédito,42,2335,,
4273-XQXD,Não,72,95,288,0,0,Não,Não,0,0,1,Sim,0,WA,365-6131,Masculino,73,Não,Sim,Não,0,Sim,2 Anos,Cartão de Crédito,69,4941,,
4934-KHCH,Não,15,51,176.5,0,0,Não,Não,0,0,6,Sim,0,NH,397-1783,Masculino,47,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,44,653,,
3842-ICOT,Não,5,25,54.7,0,0,Não,Não,0,0,3,Sim,0,OK,358-2859,Masculino,54,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,47,235,,
9418-HNDJ,Não,3,9,18.6,0,0,Não,Não,0,0,0,Não,0,AR,286-4335,Feminino,41,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,11,34,,
4297-GPDF,Não,47,255,605.7,0,0,Não,Não,0,0,7,Sim,0,AZ,351-4237,Feminino,33,Não,Não,Não,0,Sim,Anual,Cartão de Crédito,46,2147,,
3299-ZGGY,Não,25,213,331.4,0,0,Não,Não,0,0,16,Sim,0,KS,273-2749,Masculino,19,Sim,Não,Não,0,Não,Mensal,Cartão de Crédito,30,769,,
3250-UEZC,Não,12,54,130,0,0,Não,Não,0,0,0,Não,0,OH,281-2737,Feminino,67,Não,Sim,Não,0,Não,Mensal,Débito Automático,8,91,,
8534-RQIW,Não,62,479,871.6,0,0,Não,Não,0,0,0,Não,0,MO,314-1922,Feminino,29,Sim,Não,Não,0,Não,Anual,Cartão de Crédito,11,667,,
2379-LATS,Não,7,14,33.7,0,0,Não,Não,0,0,14,Sim,0,TN,333-5587,Feminino,22,Sim,Não,Não,0,Não,Anual,Cartão de Crédito,59,397,,
5986-WTUC,Não,73,115,291.5,0,0,Não,Não,0,0,7,Sim,0,CT,311-3768,Feminino,69,Não,Sim,Não,0,Sim,2 Anos,Cartão de Crédito,53,3880,,
5538-VZYF,Não,15,23,61.9,0,0,Não,Não,0,0,4,Sim,0,ME,301-10964,Masculino,72,Não,Sim,Não,0,Não,Mensal,Débito Automático,33,517,,
8501-UOBN,Não,25,65,151.8,0,0,Não,Não,0,0,2,Sim,0,MD,323-9054,Masculino,48,Não,Não,Não,0,Sim,Mensal,Cartão de Crédito,36,923,,
6699-XAVU,Não,27,125,318.7,0,0,Não,Sim,0,0,0,Não,0,LA,271-10397,Masculino,60,Não,Não,Não,0,Não,Anual,Cartão de Crédito,10,265,,
2468-TYQP,Não,71,171,354.6,0,0,Não,Sim,0,0,3,Sim,0,IL,317-7570,Masculino,39,Não,Não,Não,0,Não,Anual,Cartão de Crédito,21,1515,,
9363-DSTY,Não,54,169,431.3,0,0,Não,Não,0,0,0,Não,0,IN,339-9034,Masculino,36,Não,Não,Não,0,Não,2 Anos,Cartão de Crédito,11,612,,
2028-YRYF,Não,24,138,385.2,0,0,Não,Sim,0,0,14,Sim,0,VT,305-9636,Masculino,30,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,40,973,,
4313-VUMB,Não,3,23,51.3,0,0,Não,Não,0,0,4,Não,17,NY,362-1483,Feminino,77,Não,Sim,Não,0,Não,Mensal,Débito Automático,31,99,,
7717-GEOE,Não,59,134,411.6,0,0,Não,Não,0,0,1,Sim,0,LA,295-2769,Masculino,49,Não,Não,Não,0,Não,Anual,Débito Automático,47,2760,,
9747-LBQN,Não,2,6,13.9,0,0,Não,Não,0,0,0,Não,0,SC,339-6880,Feminino,58,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,9,17,,
8827-HLMC,Não,6,39,97.9,0,0,Não,Sim,0,0,0,Não,0,SD,348-8144,Feminino,68,Não,Sim,Não,0,Não,Mensal,Cartão de Crédito,10,61,,
9771-IUBS,Não,27,152,347.1,0,0,Não,Não,0,0,0,Sim,0,OK,298-10094,Feminino,47,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,42,1135,,
